job_title,salary
Research Scientist,592396.69 to 598884.3
Data Product Manager,125289.26 to 131776.86
Analyst,319917.36 to 326404.96
Manager,313429.75 to 319917.36
Machine Learning Engineer,436694.21 to 443181.82
Solutions Architect,274504.13 to 280991.74
Solutions Architect,222603.31 to 229090.91
Enterprise Account Executive,118801.65 to 125289.26
AI Engineer,242066.12 to 248553.72
Computer Vision Engineer,73388.43 to 79876.03
Data Lead,216115.7 to 222603.31
Data Lead,177190.08 to 183677.69
Research Engineer,397768.6 to 404256.2
Research Engineer,222603.31 to 229090.91
Data Analyst,326404.96 to 332892.56
Data Integration Specialist,66900.83 to 73388.43
Backend Engineer,222603.31 to 229090.91
Architect,280991.74 to 287479.34
Computational Scientist,164214.88 to 170702.48
Computational Scientist,131776.86 to 138264.46
Security Researcher,196652.89 to 203140.5
Engineer,313429.75 to 319917.36
Power BI,99338.84 to 105826.45
Power BI,60413.22 to 66900.83
Engineering Manager,255041.32 to 261528.93
Data Manager,222603.31 to 229090.91
Data Manager,190165.29 to 196652.89
Research Scientist,27975.21 to 34462.81
Data Analytics Manager,118801.65 to 125289.26
Lead Analyst,209628.1 to 216115.7
Lead Analyst,138264.46 to 144752.07
Analyst,34462.81 to 40950.41
Python Developer,118801.65 to 125289.26
Application Developer,92851.24 to 99338.84
Application Developer,73388.43 to 79876.03
Data Product Manager,164214.88 to 170702.48
Head of Machine Learning,293966.94 to 300454.55
Head of Machine Learning,216115.7 to 222603.31
Applied Scientist,118801.65 to 125289.26
Applied Scientist,287479.34 to 293966.94
Data Analyst,280991.74 to 287479.34
Analytics Engineer,255041.32 to 261528.93
Analytics Engineer,287479.34 to 293966.94
Engineer,339380.17 to 345867.77
Data Product Manager,157727.27 to 164214.88
Business Intelligence Developer,53925.62 to 60413.22
Architect,293966.94 to 300454.55
Postdoctoral Fellow,73388.43 to 79876.03
Developer Advocate,196652.89 to 203140.5
Developer Advocate,164214.88 to 170702.48
Research Assistant,15000.0 to 21487.6
Research Engineer,235578.51 to 242066.12
Data Management Lead,190165.29 to 196652.89
Data Management Lead,170702.48 to 177190.08
Data Governance Analyst,86363.64 to 92851.24
Research Scientist,527520.66 to 534008.26
Research Scientist,358842.98 to 365330.58
Machine Learning Scientist,216115.7 to 222603.31
Product Manager,151239.67 to 157727.27
QA Engineer,287479.34 to 293966.94
QA Engineer,164214.88 to 170702.48
AI Scientist,118801.65 to 125289.26
Data Analytics Consultant,164214.88 to 170702.48
Data Analytics Consultant,86363.64 to 92851.24
Consultant,216115.7 to 222603.31
Research Analyst,86363.64 to 92851.24
Product Analyst,112314.05 to 118801.65
Applied Scientist,105826.45 to 112314.05
Data Quality Analyst,86363.64 to 92851.24
Data Visualization Developer,99338.84 to 105826.45
Data Visualization Developer,79876.03 to 86363.64
Data Engineer,21487.6 to 27975.21
Data Developer,99338.84 to 105826.45
Business Analyst,53925.62 to 60413.22
Developer,190165.29 to 196652.89
Security Researcher,248553.72 to 255041.32
Security Researcher,131776.86 to 138264.46
Security Researcher,157727.27 to 164214.88
Security Researcher,79876.03 to 86363.64
AI Product Owner,177190.08 to 183677.69
AI Product Owner,79876.03 to 86363.64
Product Owner,598884.3 to 605371.9
Product Owner,99338.84 to 105826.45
Data Architect,293966.94 to 300454.55
Data Analyst,598884.3 to 605371.9
Software Development Engineer,242066.12 to 248553.72
AI Researcher,280991.74 to 287479.34
AI Researcher,157727.27 to 164214.88
Product Analyst,66900.83 to 73388.43
Analyst,261528.93 to 268016.53
Data Governance Manager,112314.05 to 118801.65
Data Governance Manager,99338.84 to 105826.45
Data Architect,326404.96 to 332892.56
Data Architect,235578.51 to 242066.12
Data Analytics Specialist,47438.02 to 53925.62
Cloud Engineer,203140.5 to 209628.1
Data Lead,293966.94 to 300454.55
Data Analytics Manager,216115.7 to 222603.31
Data Analytics Manager,92851.24 to 99338.84
Data Governance,280991.74 to 287479.34
Software Architect,280991.74 to 287479.34
Software Architect,183677.69 to 190165.29
Software Architect,255041.32 to 261528.93
Software Architect,170702.48 to 177190.08
Applied Scientist,79876.03 to 86363.64
Associate,53925.62 to 60413.22
Business Intelligence Engineer,164214.88 to 170702.48
Research Engineer,190165.29 to 196652.89
Site Reliability Engineer,248553.72 to 255041.32
Business Intelligence Developer,170702.48 to 177190.08
Business Intelligence Developer,92851.24 to 99338.84
Full Stack Engineer,242066.12 to 248553.72
Full Stack Engineer,196652.89 to 203140.5
Machine Learning Developer,125289.26 to 131776.86
Machine Learning Developer,92851.24 to 99338.84
Engineering Manager,183677.69 to 190165.29
Platform Engineer,326404.96 to 332892.56
Platform Engineer,248553.72 to 255041.32
Head of Data,352355.37 to 358842.98
Data Scientist,384793.39 to 391280.99
Data Strategy Lead,293966.94 to 300454.55
Data Strategy Lead,157727.27 to 164214.88
Lead Engineer,255041.32 to 261528.93
Lead Engineer,222603.31 to 229090.91
Data Scientist Associate,66900.83 to 73388.43
Research Engineer,92851.24 to 99338.84
Data Visualization Developer,190165.29 to 196652.89
Data Visualization Developer,112314.05 to 118801.65
Power BI,112314.05 to 118801.65
Power BI,73388.43 to 79876.03
Architect,313429.75 to 319917.36
Research Assistant,47438.02 to 53925.62
DevOps Engineer,105826.45 to 112314.05
Product Owner,138264.46 to 144752.07
Product Owner,73388.43 to 79876.03
Statistical Programmer,216115.7 to 222603.31
Cloud Database Administrator,125289.26 to 131776.86
Cloud Database Administrator,73388.43 to 79876.03
Data Quality Lead,170702.48 to 177190.08
Data Quality Lead,112314.05 to 118801.65
AI Engineer,326404.96 to 332892.56
Full Stack Developer,164214.88 to 170702.48
Associate,268016.53 to 274504.13
Insight Analyst,138264.46 to 144752.07
Data Analytics Lead,345867.77 to 352355.37
Data Analytics Lead,170702.48 to 177190.08
Data Scientist,410743.8 to 417231.4
Data Integration Specialist,170702.48 to 177190.08
Data Integration Specialist,112314.05 to 118801.65
BI Analyst,164214.88 to 170702.48
Quantitative Developer,144752.07 to 151239.67
Business Intelligence Manager,229090.91 to 235578.51
Business Intelligence Manager,151239.67 to 157727.27
Solutions Architect,170702.48 to 177190.08
Solutions Architect,131776.86 to 138264.46
Data Manager,209628.1 to 216115.7
Software Development Engineer,229090.91 to 235578.51
Data Developer,157727.27 to 164214.88
Data Developer,92851.24 to 99338.84
Business Intelligence Engineer,177190.08 to 183677.69
Solutions Architect,293966.94 to 300454.55
Solutions Architect,164214.88 to 170702.48
Solutions Engineer,138264.46 to 144752.07
Business Intelligence Analyst,164214.88 to 170702.48
Business Intelligence Analyst,170702.48 to 177190.08
Software Engineer,410743.8 to 417231.4
Software Development Engineer,183677.69 to 190165.29
Engineering Manager,449669.42 to 456157.02
Prompt Engineer,53925.62 to 60413.22
Manager,40950.41 to 47438.02
Data Operations Analyst,105826.45 to 112314.05
Data Operations Analyst,66900.83 to 73388.43
QA Engineer,229090.91 to 235578.51
QA Engineer,112314.05 to 118801.65
Engineer,397768.6 to 404256.2
Systems Engineer,196652.89 to 203140.5
Data Integration Specialist,118801.65 to 125289.26
Systems Engineer,209628.1 to 216115.7
Data Architect,27975.21 to 34462.81
Data Governance Analyst,118801.65 to 125289.26
Product Manager,99338.84 to 105826.45
Site Reliability Engineer,105826.45 to 112314.05
AI Engineer,261528.93 to 268016.53
Tech Lead,248553.72 to 255041.32
Tech Lead,164214.88 to 170702.48
Lead Analyst,170702.48 to 177190.08
Lead Analyst,112314.05 to 118801.65
Analytics Specialist,144752.07 to 151239.67
Analytics Specialist,73388.43 to 79876.03
Data Quality Analyst,60413.22 to 66900.83
Data Product Manager,138264.46 to 144752.07
Data Architect,319917.36 to 326404.96
Full Stack Developer,190165.29 to 196652.89
Bioinformatician,99338.84 to 105826.45
Bioinformatician,47438.02 to 53925.62
Software Development Engineer,170702.48 to 177190.08
Software Development Engineer,73388.43 to 79876.03
Software Development Engineer,66900.83 to 73388.43
Software Development Engineer,261528.93 to 268016.53
Data Visualization Engineer,715661.16 to 722148.76
Data Visualization Engineer,164214.88 to 170702.48
Statistician,268016.53 to 274504.13
Statistician,118801.65 to 125289.26
Software Architect,190165.29 to 196652.89
Software Architect,157727.27 to 164214.88
Software Architect,131776.86 to 138264.46
Research Scientist,332892.56 to 339380.17
Data Engineer,787024.79 to 793512.4
Backend Engineer,138264.46 to 144752.07
Data Manager,196652.89 to 203140.5
DataOps Engineer,144752.07 to 151239.67
DataOps Engineer,60413.22 to 66900.83
Data Scientist,365330.58 to 371818.18
Data Scientist,339380.17 to 345867.77
Engineering Manager,300454.55 to 306942.15
Backend Engineer,248553.72 to 255041.32
Backend Engineer,196652.89 to 203140.5
Head of Data,261528.93 to 268016.53
Research Scientist,326404.96 to 332892.56
Principal Software Architect,287479.34 to 293966.94
Principal Software Architect,164214.88 to 170702.48
Technical Lead,345867.77 to 352355.37
Technical Lead,268016.53 to 274504.13
Developer,196652.89 to 203140.5
Business Intelligence Analyst,40950.41 to 47438.02
MLOps Engineer,99338.84 to 105826.45
Business Intelligence Developer,157727.27 to 164214.88
Data Analyst,203140.5 to 209628.1
AI Scientist,157727.27 to 164214.88
AI Scientist,92851.24 to 99338.84
Data Management Specialist,118801.65 to 125289.26
QA Engineer,170702.48 to 177190.08
Technical Lead,53925.62 to 60413.22
Technical Lead,40950.41 to 47438.02
Systems Engineer,92851.24 to 99338.84
Systems Engineer,60413.22 to 66900.83
Application Developer,125289.26 to 131776.86
Application Developer,79876.03 to 86363.64
Data Analytics Lead,177190.08 to 183677.69
Data Analytics Lead,60413.22 to 66900.83
Software Development Engineer,293966.94 to 300454.55
Data Architect,255041.32 to 261528.93
Decision Scientist,216115.7 to 222603.31
Decision Scientist,105826.45 to 112314.05
Data Developer,196652.89 to 203140.5
Python Developer,92851.24 to 99338.84
Python Developer,105826.45 to 112314.05
Python Developer,99338.84 to 105826.45
Risk Analyst,177190.08 to 183677.69
Risk Analyst,92851.24 to 99338.84
Manager,53925.62 to 60413.22
Data Analytics Manager,112314.05 to 118801.65
Full Stack Engineer,138264.46 to 144752.07
Actuarial Analyst,118801.65 to 125289.26
Actuarial Analyst,66900.83 to 73388.43
Decision Scientist,203140.5 to 209628.1
Decision Scientist,151239.67 to 157727.27
Machine Learning Engineer,319917.36 to 326404.96
Systems Engineer,255041.32 to 261528.93
Business Analyst,190165.29 to 196652.89
Product Manager,216115.7 to 222603.31
Principal Researcher,527520.66 to 534008.26
Principal Researcher,229090.91 to 235578.51
Full Stack Engineer,157727.27 to 164214.88
AI Engineer,345867.77 to 352355.37
Marketing Science Partner,183677.69 to 190165.29
Marketing Science Partner,125289.26 to 131776.86
AI Engineer,47438.02 to 53925.62
Data Manager,164214.88 to 170702.48
Data Manager,118801.65 to 125289.26
Quantitative Analyst,125289.26 to 131776.86
Quantitative Analyst,99338.84 to 105826.45
Data Reporting Specialist,92851.24 to 99338.84
Data Reporting Specialist,79876.03 to 86363.64
Analyst,274504.13 to 280991.74
Clinical Data Operator,34462.81 to 40950.41
Data Analytics Manager,131776.86 to 138264.46
Product Designer,384793.39 to 391280.99
Product Designer,300454.55 to 306942.15
AI Specialist,209628.1 to 216115.7
AI Specialist,99338.84 to 105826.45
Product Analyst,157727.27 to 164214.88
Product Designer,118801.65 to 125289.26
Prompt Engineer,196652.89 to 203140.5
Prompt Engineer,138264.46 to 144752.07
Data Governance Lead,60413.22 to 66900.83
Data Governance Lead,47438.02 to 53925.62
AI Architect,293966.94 to 300454.55
AI Architect,99338.84 to 105826.45
Analytics Engineer,274504.13 to 280991.74
AI Researcher,261528.93 to 268016.53
AI Researcher,125289.26 to 131776.86
AI Lead,261528.93 to 268016.53
AI Lead,151239.67 to 157727.27
Engineering Manager,261528.93 to 268016.53
Architect,53925.62 to 60413.22
Bioinformatics Scientist,118801.65 to 125289.26
Bioinformatics Scientist,105826.45 to 112314.05
Product Owner,144752.07 to 151239.67
Product Owner,105826.45 to 112314.05
Risk Analyst,157727.27 to 164214.88
Risk Analyst,131776.86 to 138264.46
Full Stack Developer,144752.07 to 151239.67
Full Stack Developer,40950.41 to 47438.02
Product Analyst,209628.1 to 216115.7
Product Analyst,190165.29 to 196652.89
Architect,66900.83 to 73388.43
Developer,319917.36 to 326404.96
Developer,280991.74 to 287479.34
Data Strategy Lead,170702.48 to 177190.08
Data Strategy Lead,118801.65 to 125289.26
Insight Analyst,86363.64 to 92851.24
Data Integration Specialist,125289.26 to 131776.86
Data Integration Specialist,79876.03 to 86363.64
Data Quality Lead,125289.26 to 131776.86
Research Analyst,79876.03 to 86363.64
Business Intelligence Developer,144752.07 to 151239.67
Research Scientist,66900.83 to 73388.43
Software Developer,170702.48 to 177190.08
Software Development Engineer,138264.46 to 144752.07
Machine Learning Engineer,60413.22 to 66900.83
Head of Data,99338.84 to 105826.45
Head of Data,66900.83 to 73388.43
Power BI Developer,92851.24 to 99338.84
Power BI Developer,66900.83 to 73388.43
Data Quality Analyst,73388.43 to 79876.03
Data Integration Specialist,131776.86 to 138264.46
Machine Learning Engineer,47438.02 to 53925.62
Machine Learning Engineer,34462.81 to 40950.41
AI Architect,365330.58 to 371818.18
AI Architect,138264.46 to 144752.07
Analyst,592396.69 to 598884.3
Manager,410743.8 to 417231.4
Associate,287479.34 to 293966.94
Research Scientist,280991.74 to 287479.34
Principal Statistical Programmer,105826.45 to 112314.05
Product Owner,209628.1 to 216115.7
Data Lead,495082.64 to 501570.25
Manager,365330.58 to 371818.18
Quantitative Analyst,164214.88 to 170702.48
Cloud Engineer,118801.65 to 125289.26
Cloud Engineer,92851.24 to 99338.84
Data Integrator,118801.65 to 125289.26
Manager,436694.21 to 443181.82
Associate,27975.21 to 34462.81
Data Quality Specialist,40950.41 to 47438.02
Developer,15000.0 to 21487.6
Data Developer,183677.69 to 190165.29
Data Developer,125289.26 to 131776.86
Lead Engineer,242066.12 to 248553.72
Data Quality Analyst,170702.48 to 177190.08
Data Quality Analyst,138264.46 to 144752.07
Machine Learning Specialist,34462.81 to 40950.41
Data Lead,40950.41 to 47438.02
Data Specialist,631322.31 to 637809.92
Technical Lead,125289.26 to 131776.86
Lead Data Analysis,112314.05 to 118801.65
Principal Statistical Programmer,592396.69 to 598884.3
Principal Statistical Programmer,92851.24 to 99338.84
Research Analyst,138264.46 to 144752.07
Insight Analyst,79876.03 to 86363.64
Data Lead,209628.1 to 216115.7
Data Lead,138264.46 to 144752.07
Software Developer,203140.5 to 209628.1
Data Engineer,326404.96 to 332892.56
BI Developer,79876.03 to 86363.64
Research Analyst,118801.65 to 125289.26
Business Analyst,170702.48 to 177190.08
Research Analyst,209628.1 to 216115.7
Research Analyst,183677.69 to 190165.29
Research Analyst,164214.88 to 170702.48
Principal Researcher,248553.72 to 255041.32
Principal Researcher,151239.67 to 157727.27
Developer,287479.34 to 293966.94
Solutions Engineer,112314.05 to 118801.65
Research Data Manager,53925.62 to 60413.22
Cloud Engineer,183677.69 to 190165.29
Cloud Engineer,112314.05 to 118801.65
Data Engineer,404256.2 to 410743.8
Machine Learning Engineer,404256.2 to 410743.8
Head of Data,86363.64 to 92851.24
Site Reliability Engineer,235578.51 to 242066.12
Solution Architect,255041.32 to 261528.93
Solution Architect,170702.48 to 177190.08
Software Development Engineer,79876.03 to 86363.64
Head of Data,183677.69 to 190165.29
Data Visualization Engineer,125289.26 to 131776.86
Data Visualization Engineer,86363.64 to 92851.24
Consultant,27975.21 to 34462.81
Consultant,15000.0 to 21487.6
Data Analyst,222603.31 to 229090.91
Applied Scientist,183677.69 to 190165.29
Backend Engineer,229090.91 to 235578.51
Backend Engineer,131776.86 to 138264.46
Data Product Manager,255041.32 to 261528.93
Data Operations Specialist,105826.45 to 112314.05
